Run,Event,pt1,eta1,phi1,Q1,type1,sigmaEtaEta1,HoverE1,isoTrack1,isoEcal1,isoHcal1,pt2,eta2,phi2,Q2,type2,sigmaEtaEta2,HoverE2,isoTrack2,isoEcal2,isoHcal2
167740,103041907,31.0351,0.6223,-0.2496,1,EB,0.0130,0.0567,19.7365,10.2679,5.3738,64.9986,0.5866,2.8762,1,EB,0.0103,0.0718,6.3307,2.3413,5.6872
167740,103357211,32.9496,-0.6417,-1.7494,-1,EB,0.0096,0.0000,35.7467,9.7713,6.1876,61.2584,0.6808,1.4434,-1,EB,0.0102,0.0647,0.0000,2.6426,1.7588
167740,103381336,43.7738,-2.2920,0.5217,-1,EE,0.0239,0.0038,0.0000,1.3204,1.9452,47.5762,-2.1881,-2.5006,1,EE,0.0205,0.0063,0.0000,1.3824,1.0711
167740,103511184,33.6324,-0.8822,-2.1728,-1,EB,0.0088,0.0956,5.9218,3.7280,1.5675,25.2218,0.3295,1.0714,-1,EB,0.0148,0.0440,11.0164,7.4841,2.8188
167740,102959004,42.5423,0.0599,0.0564,1,EB,0.0088,0.0209,0.0000,0.8724,0.0000,28.7665,1.5460,2.7648,-1,EE,0.0087,0.0000,0.0000,1.0350,0.0000
167740,102932344,26.6875,-0.5855,-2.4841,1,EB,0.0080,0.0000,0.0000,2.1160,0.7747,45.4629,-0.2300,1.5855,1,EB,0.0089,0.0000,15.4980,11.8281,2.1907
167740,102979640,26.5413,1.3797,-0.7003,-1,EB,0.0126,0.0791,12.2688,10.3252,4.3235,39.2570,2.4504,2.3914,-1,EE,0.0281,0.0539,8.3617,1.5826,5.0381
167740,104171040,43.6473,0.3625,-2.9143,1,EB,0.0084,0.0000,0.9082,2.2501,0.0000,45.0726,0.5528,0.2182,-1,EB,0.0100,0.0000,0.0000,2.0335,0.5041
167740,104495886,29.2526,-0.8328,-0.5484,1,EB,0.0116,0.0481,0.0000,5.4163,1.2123,39.3433,-2.1523,2.1613,1,EE,0.0207,0.0055,0.0000,0.6685,2.0849
167740,105382118,46.2609,1.3447,-2.4067,-1,EB,0.0075,0.0000,0.0000,1.4578,0.0000,42.9076,1.6482,0.7048,1,EE,0.0095,0.0000,0.0000,1.1162,1.8085
167740,104687440,64.2443,1.4293,1.5441,-1,EB,0.0091,0.0000,9.2694,4.8494,1.7578,33.0386,1.4003,-1.7024,1,EB,0.0206,0.1267,17.1601,18.3707,6.8093
167740,105406221,36.2502,0.9056,-0.9529,1,EB,0.0088,0.0000,0.0000,1.7341,1.5661,54.3264,0.6565,1.6404,-1,EB,0.0087,0.0000,2.2381,2.0361,0.0000
167740,105445269,33.0714,-0.1807,-0.7416,-1,EB,0.0090,0.0000,9.8714,6.0108,0.0000,44.3394,1.8245,2.3859,-1,EE,0.0176,0.0512,15.0600,1.4704,0.2341
167740,105506165,32.8738,-0.8546,-2.8105,1,EB,0.0074,0.0000,0.0000,2.2184,0.0000,42.1662,-2.0501,0.5042,-1,EE,0.0222,0.0000,0.8763,1.0888,1.8703
167740,105007674,27.9698,1.5197,-0.0364,-1,EE,0.0139,0.0177,5.6077,6.6462,6.2506,59.7667,2.1914,-2.9145,1,EE,0.0227,0.0105,0.0000,2.9295,3.0494
167740,104498806,36.9542,-1.1489,-0.6654,-1,EB,0.0084,0.0000,0.0000,2.7517,0.0000,40.3205,-1.3405,2.2489,1,EB,0.0082,0.0000,0.0000,1.3511,0.0000
167740,104651412,35.4942,-2.1212,2.3290,1,EE,0.0211,0.0000,0.0000,0.3704,0.2259,36.8913,-0.6960,-0.6791,-1,EB,0.0088,0.0000,0.0000,4.0597,1.9091
167740,104481386,31.8376,1.4641,0.0878,1,EB,0.0016,0.0192,3.1036,2.8948,2.9657,44.8294,2.1666,-3.0118,-1,EE,0.0184,0.0000,0.0000,0.9351,0.1883
167740,104349911,27.3592,-0.5480,1.0508,1,EB,0.0099,0.1245,4.3301,11.6322,8.3350,43.1845,0.2907,-2.0568,-1,EB,0.0108,0.0330,19.6182,7.8037,1.5535
167740,104795836,35.4236,0.9529,0.3749,-1,EB,0.0087,0.0000,0.7205,2.2416,0.6774,37.6474,2.3632,-2.8327,1,EE,0.0285,0.0135,0.0000,0.0000,0.6766
167740,105515016,27.7042,-0.7891,-0.7782,-1,EB,0.0078,0.0000,0.0000,3.0223,0.4638,39.2690,0.9861,2.5532,1,EB,0.0080,0.0000,1.5792,2.7963,0.0000
167740,105244259,52.2603,-1.0232,2.6056,1,EB,0.0088,0.0000,2.9080,5.6364,0.9422,39.5567,-1.1190,-0.8626,-1,EB,0.0083,0.0170,0.0000,1.9153,0.0000
167740,104441521,49.2834,-1.0746,2.8993,1,EB,0.0111,0.0130,5.8337,10.7996,0.9411,45.4864,-0.4731,-0.3651,1,EB,0.0130,0.0000,9.1852,10.4936,1.7946
167740,105581297,34.8866,0.2685,0.8553,1,EB,0.0094,0.0843,3.5069,5.2653,17.8210,50.7008,-0.1561,-2.2083,1,EB,0.0106,0.0601,5.3110,8.3627,0.0000
167740,105622719,42.9702,-0.9599,1.4694,-1,EB,0.0126,0.0802,10.1239,10.7620,0.6383,38.9614,-1.9222,-1.3646,-1,EE,0.0216,0.0618,14.9514,9.9729,12.5568
167740,105206881,35.0794,0.9749,-2.6582,-1,EB,0.0130,0.1201,13.8277,11.1588,8.3062,39.7674,0.7346,0.3461,-1,EB,0.0135,0.1654,24.9488,5.9334,7.9323
167740,106482126,37.3352,0.5228,-0.7385,1,EB,0.0080,0.0000,0.0000,2.9602,0.8271,41.4017,-0.5577,2.3531,-1,EB,0.0093,0.0000,0.0000,2.0183,0.0000
167740,106421094,26.6564,-2.1282,0.8966,1,EE,0.0237,0.0000,16.5083,20.3654,1.9422,36.1859,-1.9017,-2.1862,-1,EE,0.0219,0.0958,10.1354,8.5755,5.1235
167740,106284543,41.2383,-1.6845,-0.9723,-1,EE,0.0134,0.0174,0.0000,0.9606,0.4075,99.3688,-0.9700,0.3014,1,EB,0.0087,0.0000,2.8763,4.8039,0.0000
167740,106610981,44.0810,2.3315,2.9569,-1,EE,0.0312,0.0872,9.3017,2.0123,2.1131,51.5608,1.1882,-0.0797,1,EB,0.0133,0.1322,1.1620,10.0563,2.5860
167740,106895973,28.7709,0.3484,2.4191,-1,EB,0.0062,0.0000,0.0000,2.3815,0.0000,59.5096,-0.5199,-0.3418,1,EB,0.0087,0.0000,0.0000,3.3853,0.0000
167740,105713750,45.5373,1.9832,-2.6283,-1,EE,0.0158,0.0175,0.0000,1.6587,4.3411,44.2040,1.8515,0.8391,1,EE,0.0147,0.0000,0.0000,1.2806,4.4655
167740,106004294,28.2018,0.2019,-0.1964,1,EB,0.0093,0.0000,20.6485,7.8020,8.9029,54.0124,-1.4362,2.9061,-1,EB,0.0106,0.0000,5.5759,2.1429,0.0000
167740,105735097,38.8248,1.3450,-0.9838,1,EB,0.0121,0.0106,7.6111,14.1642,8.7205,56.1239,2.2905,2.1538,-1,EE,0.0221,0.0039,3.1829,1.4930,4.1495
167740,106055481,29.7455,0.6873,-0.3522,1,EB,0.0124,0.1082,9.2825,4.8562,7.7239,43.4518,0.2791,2.8997,-1,EB,0.0093,0.0857,11.4831,5.6252,7.2707
167740,106694513,35.2188,-0.3018,-1.1413,1,EB,0.0132,0.0761,17.4476,11.4731,5.3116,43.2622,-1.1453,2.1789,-1,EB,0.0118,0.0000,15.6721,3.9663,5.5257
167740,106661330,70.7109,-1.0598,-1.6209,-1,EB,0.0102,0.0084,1.5150,11.4081,0.5557,34.8141,-1.9785,1.8583,1,EE,0.0187,0.0276,6.1180,1.6042,3.3826
167740,106313148,29.0649,-0.2618,-0.4369,1,EB,0.0133,0.0000,8.7416,8.6897,0.8052,34.0374,-2.3718,2.7417,-1,EE,0.0317,0.0192,4.1587,6.3627,5.1144
167740,105727696,28.9472,1.7417,2.7987,1,EE,0.0284,0.0772,37.1695,10.2732,5.9421,50.6306,2.5055,-0.3109,1,EE,0.0301,0.0395,0.0000,1.1180,2.6922
167740,106502040,25.0295,0.8891,-0.0361,-1,EB,0.0124,0.0299,11.3961,4.8705,0.6125,46.7743,-0.9874,3.1200,1,EB,0.0085,0.0000,3.0380,2.3866,0.0000
167740,105695723,38.0090,0.2254,1.5619,-1,EB,0.0101,0.0189,9.3454,5.9395,0.0000,51.0936,0.8170,-1.5342,-1,EB,0.0100,0.1386,16.9862,8.4997,6.1385
167740,106292399,36.3950,-0.3115,-2.6177,1,EB,0.0096,0.0000,0.0000,1.7683,0.5893,33.7062,-1.5326,0.3789,-1,EE,0.0076,0.0102,0.0000,2.4586,0.8762
167740,106824759,28.3134,2.2176,1.4860,1,EE,0.0355,0.0000,0.0000,2.8863,1.5318,35.0981,1.4309,-1.3161,1,EB,0.0087,0.0000,4.3678,5.6755,0.0000
167740,105671581,41.6088,2.2607,2.1417,-1,EE,0.0224,0.0000,0.0000,0.8390,1.1991,52.2265,1.8457,-1.0164,1,EE,0.0139,0.0000,0.0000,0.9250,0.3357
167740,105865309,27.4856,1.2751,2.1681,-1,EB,0.0088,0.0000,3.3253,2.6618,0.0000,26.1683,-0.5729,-1.8275,-1,EB,0.0138,0.0304,11.5137,5.0446,0.0000
167740,106797885,28.2461,0.3557,0.9439,-1,EB,0.0091,0.0260,20.7897,9.9302,9.6929,58.0891,1.6550,-2.2415,-1,EE,0.0138,0.0873,15.0045,13.7090,7.8139
167740,105675473,38.8609,-0.1155,-2.5870,1,EB,0.0105,0.0000,0.0000,3.6560,0.0000,52.5815,-0.1299,0.6730,-1,EB,0.0097,0.0000,0.0000,2.3007,0.0000
167740,106504465,30.0036,-0.0014,-2.8641,-1,EB,0.0099,0.0000,0.0000,0.8170,0.0000,32.1799,-1.7765,0.2143,1,EE,0.0156,0.0000,0.0000,0.6878,0.0000
167740,106975401,35.9616,-0.2530,-0.2211,-1,EB,0.0094,0.0000,0.0000,2.3038,3.2597,27.3873,1.4532,2.8691,1,EB,0.0086,0.0000,0.0000,1.3166,1.8207
167740,107151702,34.0779,-0.5686,-0.3728,-1,EB,0.0086,0.0000,0.9746,2.2057,0.0000,43.1810,-1.6577,2.8225,1,EE,0.0136,0.0000,0.0000,1.5983,0.3346
167740,107912942,44.3169,-0.2328,-2.8170,1,EB,0.0089,0.0000,1.4110,4.8356,1.0625,45.3051,-0.5588,0.1310,-1,EB,0.0086,0.0000,0.0000,2.7213,0.0000
167740,107501782,27.7680,-0.0798,0.2560,-1,EB,0.0108,0.0000,21.9390,6.5359,12.5398,54.3750,-0.7366,-2.0159,1,EB,0.0086,0.0000,0.8289,2.4622,0.0000
167740,107625334,44.3148,0.9990,-2.1541,1,EB,0.0095,0.0000,14.3728,6.6582,9.2456,44.6304,0.8780,0.9247,-1,EB,0.0088,0.0597,25.1855,12.3823,6.5984
167740,108318347,37.7791,-1.0747,2.3237,1,EB,0.0100,0.0755,4.5334,9.6008,0.8525,50.0783,-1.6942,-1.5337,1,EE,0.0137,0.0000,7.2079,4.3971,2.5941
167740,107073404,31.7235,-0.0717,-0.8202,1,EB,0.0093,0.0000,1.0399,2.9603,0.8221,30.1559,1.8399,2.0087,-1,EE,0.0152,0.0083,0.8129,0.9929,2.5100
167740,107960339,67.0248,-1.6253,1.0038,1,EE,0.0143,0.0493,7.8998,7.4120,2.4258,31.2886,-1.5429,-1.6323,1,EE,0.0157,0.0000,0.9110,7.3792,0.6128
167740,108014755,27.7075,1.4329,-0.3049,1,EB,0.0088,0.0312,2.2052,5.7298,0.4094,52.5356,1.7438,2.9207,-1,EE,0.0172,0.0149,0.0000,2.6159,1.8402
167740,108203104,38.2155,0.4973,-2.0407,-1,EB,0.0095,0.0000,0.0000,0.8623,0.0000,28.1642,2.1616,1.2677,1,EE,0.0213,0.0070,2.2116,1.3807,1.5651
167740,107006841,29.3369,1.2234,-3.0035,-1,EB,0.0088,0.0787,14.2766,12.3881,11.3937,35.9325,2.0514,0.1732,-1,EE,0.0172,0.0477,1.2822,11.3628,3.5676
167740,107169441,25.0753,0.0549,0.0596,1,EB,0.0139,0.0623,13.3420,5.8632,0.0000,26.1282,1.8476,2.9169,-1,EE,0.0160,0.0000,0.0000,3.3826,2.0553
167740,108026280,46.4754,0.5734,1.4884,-1,EB,0.0093,0.0000,0.0000,1.9347,0.0000,43.6716,-0.6928,-1.5383,1,EB,0.0093,0.0166,0.0000,3.6756,0.0000
167740,107443482,38.9240,1.3255,-3.0772,1,EB,0.0122,0.0000,13.4224,13.2052,1.6859,26.0969,0.8715,0.0548,-1,EB,0.0086,0.0000,14.7620,6.6946,3.9504
167740,107614338,31.2271,-0.5320,-1.1514,1,EB,0.0155,0.0000,0.0000,4.1210,0.0000,30.0172,-2.4153,1.9961,-1,EE,0.0285,0.0000,0.0000,0.6991,0.4423
167740,107455322,32.9897,-0.0510,0.4690,1,EB,0.0118,0.0000,15.2492,6.9135,5.9378,40.0889,1.9797,-2.4151,-1,EE,0.0188,0.1116,27.7531,5.1988,7.6622
167740,107333808,31.1819,0.4220,3.1407,1,EB,0.0115,0.0871,7.7004,19.8903,4.1482,29.1820,2.4750,-2.0003,1,EE,0.0274,0.0121,0.0000,0.9548,2.7762
167740,107863856,57.4856,1.0662,-2.6200,-1,EB,0.0134,0.1408,17.1652,11.0510,4.7623,36.4249,0.1486,0.2250,-1,EB,0.0096,0.0000,21.8273,10.1530,2.9559
167740,107994075,28.1085,0.7675,1.3434,1,EB,0.0089,0.0000,0.0000,1.8736,0.0000,27.3735,-1.5117,-2.0654,-1,EB,0.0055,0.0000,0.0000,3.1098,1.8590
167740,108158579,37.8370,-1.5582,2.9787,1,EE,0.0093,0.0000,0.0000,1.8073,0.0000,40.6484,-0.5108,-0.1900,-1,EB,0.0090,0.0000,0.0000,1.4764,0.0000
167740,107294145,54.4194,2.1710,-0.4565,1,EE,0.0287,0.0110,0.0000,7.0643,3.4009,61.7245,2.0472,2.5217,1,EE,0.0173,0.0180,2.4418,1.4528,0.4260
167740,108126345,42.0313,0.5790,-0.7991,1,EB,0.0097,0.0000,1.7488,1.4619,0.8403,49.8848,0.5005,2.5769,-1,EB,0.0113,0.0000,0.0000,1.5426,0.0000
170759,330813869,31.2681,-0.7301,3.0951,-1,EB,0.0130,0.1296,7.6459,5.7409,2.4278,35.1510,-2.2559,-0.2240,-1,EE,0.0235,0.0761,3.2046,2.6281,1.5730
170759,330832685,67.2769,-0.2228,-2.4363,-1,EB,0.0089,0.0000,0.0000,0.6423,0.7442,42.9409,-0.2284,0.8625,1,EB,0.0080,0.0000,0.0000,1.5258,0.0000
170759,331710893,30.3171,0.8797,3.0101,1,EB,0.0114,0.1067,7.6763,5.1975,1.2361,32.7960,-0.6149,-0.1030,-1,EB,0.0123,0.0294,4.6389,2.7078,2.0909
170759,331567831,39.0587,0.5720,-1.1544,1,EB,0.0085,0.0000,0.0000,1.9062,2.1608,40.4453,1.8751,2.0748,-1,EE,0.0171,0.0000,0.0000,0.3745,0.5843
170759,331111479,41.6291,-2.1828,-0.6741,1,EE,0.0224,0.0000,0.0000,0.6472,0.6777,51.4313,-2.4643,2.4925,-1,EE,0.0282,0.0131,0.0000,0.1112,0.4006
170759,331416447,28.1482,-0.5338,-0.6661,-1,EB,0.0115,0.1143,14.7962,6.9424,6.2013,69.2548,-1.6366,2.9178,1,EE,0.0190,0.0140,7.6538,10.9963,4.1558
170759,330796081,43.8139,0.5658,1.7817,1,EB,0.0114,0.0888,10.1343,9.6158,3.5857,46.4485,-0.1946,-1.5671,-1,EB,0.0131,0.0000,10.0750,8.5777,0.7965
170759,331542881,30.3270,1.5508,2.1958,1,EE,0.0118,0.0000,2.4839,1.9830,0.5216,38.6929,1.8580,-1.0650,1,EE,0.0216,0.0000,13.1586,4.1913,4.0303
170759,330866468,42.2381,0.8064,-2.3553,1,EB,0.0095,0.0000,0.0000,4.2921,0.5976,43.1919,1.5623,0.6897,-1,EE,0.0094,0.0000,0.0000,1.9942,0.0000
170759,331825276,38.1056,-2.0718,-2.3247,1,EE,0.0189,0.0000,0.8542,1.1304,0.5430,57.6713,-2.4079,1.3073,-1,EE,0.0287,0.0027,0.0000,1.2296,1.6893
170759,332046564,39.0350,0.6945,-2.5331,1,EB,0.0108,0.0655,0.9791,3.3749,2.9767,25.2356,1.1930,0.7411,-1,EB,0.0104,0.0868,27.6143,7.9539,6.5146
170759,330890792,27.8466,0.7581,1.4625,1,EB,0.0102,0.0790,30.6495,7.6895,2.7468,27.0465,-0.4203,-1.5689,1,EB,0.0116,0.0000,15.4695,8.1958,3.7668
170759,330931008,41.5854,-1.9552,-0.1885,-1,EE,0.0181,0.0000,0.0000,1.0551,0.0000,42.5785,-1.3852,2.9604,1,EB,0.0075,0.0107,0.7584,3.3548,0.0000
170759,331255604,41.7877,-0.5040,-2.0590,-1,EB,0.0097,0.0000,0.0000,1.3087,0.0000,45.7949,-1.3042,1.0446,1,EB,0.0093,0.0000,0.0000,1.2719,1.0835
170759,331671202,28.9725,0.9535,-1.5655,1,EB,0.0104,0.1083,15.0666,8.8141,3.6584,32.0822,0.7656,1.5822,1,EB,0.0097,0.1106,5.6798,5.1244,4.4284
170759,330824705,35.8407,-2.1133,-2.7442,-1,EE,0.0272,0.0992,16.5892,3.4727,9.5714,27.3660,-0.5578,-0.4576,1,EB,0.0110,0.1227,17.8099,13.2001,2.0352
170759,332021001,41.6466,0.0670,3.1095,-1,EB,0.0094,0.0000,0.0000,1.0677,0.0000,43.4685,0.7282,0.0318,1,EB,0.0075,0.0000,0.0000,1.4136,0.0000
170759,332027866,27.4474,-0.9911,0.4349,1,EB,0.0106,0.0000,16.6961,10.7666,7.7161,52.2579,-1.0972,-2.6540,-1,EB,0.0099,0.0641,3.7720,6.7797,3.2057
170759,332080002,26.1843,1.1128,-1.1372,-1,EB,0.0090,0.0505,2.8576,5.1796,0.7502,67.2044,-0.1987,1.2168,1,EB,0.0112,0.0317,13.7011,9.2273,4.1697
170759,390019986,31.9422,-0.2236,2.1919,1,EB,0.0130,0.0000,5.3784,3.2870,2.9674,25.3894,2.1401,1.3860,-1,EE,0.0227,0.0000,0.0000,3.5566,0.3489
170759,390941110,45.3552,0.0467,0.5142,1,EB,0.0095,0.0000,1.3681,2.3036,0.0000,46.9632,-0.1948,-2.9503,-1,EB,0.0088,0.0000,0.0000,2.3710,0.0000
170759,391017742,49.4330,-1.8319,-2.2015,1,EE,0.0166,0.0979,18.1085,6.3734,3.9416,27.9502,-2.3586,1.0099,-1,EE,0.0372,0.0802,0.0000,5.7958,4.4168
170759,390270121,26.3115,0.6853,-1.4495,-1,EB,0.0107,0.0000,4.8115,3.9157,0.7143,40.3798,-0.6909,1.9680,1,EB,0.0088,0.0239,13.8585,13.3370,0.5105
170759,391233824,44.3073,0.3595,-0.3174,1,EB,0.0079,0.0000,0.0000,2.6097,0.0000,45.1890,-0.2632,2.8628,-1,EB,0.0092,0.0000,0.0000,2.9770,0.0000
170759,390793719,37.3812,0.8937,1.9840,1,EB,0.0092,0.0000,0.0000,2.5161,3.1788,45.4973,1.9652,-0.8263,-1,EE,0.0194,0.0000,0.0000,2.1024,0.6098
170759,390736167,33.3438,-0.9078,-0.2623,1,EB,0.0099,0.0000,0.0000,2.2016,0.0000,43.7448,0.0542,2.2065,-1,EB,0.0224,0.0348,6.1139,6.2166,0.0000
170759,391072951,34.2799,-0.6063,0.5075,-1,EB,0.0096,0.0000,0.0000,2.5201,2.3773,44.1034,-1.8098,-2.8664,1,EE,0.0148,0.0000,0.0000,1.7807,0.2533
170759,390142062,32.6795,-1.7933,1.8191,-1,EE,0.0248,0.0706,20.3858,7.2504,6.5610,62.5308,-1.9660,-1.7192,1,EE,0.0167,0.0000,0.0000,0.2525,0.4208
170759,391052060,58.8905,1.0314,2.0294,-1,EB,0.0089,0.0000,0.0000,0.9406,0.0000,33.2958,1.3103,-1.0474,1,EB,0.0084,0.0000,0.8321,0.6668,0.0000
170759,390323139,40.0258,1.0695,0.0181,1,EB,0.0103,0.0152,5.6525,11.0370,5.3074,40.5166,-0.5745,-3.1347,1,EB,0.0146,0.0305,8.9473,13.5044,7.9514
170759,390137524,31.1235,2.0052,-2.5068,-1,EE,0.0188,0.0000,1.4899,0.4593,1.1168,29.0177,-0.2309,-1.2411,1,EB,0.0088,0.0000,2.8417,1.7799,0.8586
170759,390743442,50.3973,-0.1775,1.6270,-1,EB,0.0090,0.0000,0.0000,2.3473,0.0000,34.9719,0.0011,-1.3449,1,EB,0.0093,0.0000,0.0000,2.2549,0.0000
170759,391271853,37.4615,-0.9096,-0.5400,-1,EB,0.0091,0.0000,0.8088,2.9891,0.0000,46.0146,0.3381,-2.8630,1,EB,0.0092,0.0000,0.7934,3.4183,0.8196
170759,391974441,36.3078,1.9405,1.1032,-1,EE,0.0183,0.0000,0.0000,2.2958,2.6586,36.2619,0.7897,-2.0792,1,EB,0.0130,0.0000,0.0000,3.7700,0.0000
170759,392623551,35.9373,0.4490,-3.0443,1,EB,0.0087,0.0000,14.0322,8.6158,1.4110,31.4393,-0.7505,0.1390,-1,EB,0.0091,0.0000,8.5261,6.8843,4.8466
170759,392736567,30.5358,-2.0970,-0.6342,-1,EE,0.0200,0.0000,2.5787,0.2749,1.6128,27.0523,-0.7486,1.6605,1,EB,0.0091,0.0000,0.0000,1.1468,4.1206
170759,392038174,42.5180,0.2366,2.7464,-1,EB,0.0109,0.0000,1.9886,5.4319,0.0000,30.6908,-0.3730,-0.7840,-1,EB,0.0094,0.0000,5.0880,5.4277,1.3485
170759,392582014,40.2030,-2.2944,-0.9010,-1,EE,0.0251,0.0280,2.5211,0.3613,0.8900,51.1044,-2.1340,2.1539,1,EE,0.0179,0.0000,0.0000,0.9402,0.3782
170759,391484013,35.6022,-0.1547,3.1250,-1,EB,0.0087,0.0000,0.0000,1.5632,0.0000,31.0439,1.3889,-0.1696,1,EB,0.0088,0.0000,0.0000,1.2567,0.0000
170759,391745013,31.0681,-0.8996,-0.4306,-1,EB,0.0081,0.0000,0.0000,1.5968,0.5538,35.8376,-2.4739,2.6306,1,EE,0.0241,0.0000,0.0000,0.2542,1.3624
170759,392140015,30.9829,0.8289,-2.0581,1,EB,0.0114,0.1287,9.4173,5.9411,8.6478,49.1836,-0.6537,1.2563,1,EB,0.0094,0.0214,4.2903,5.9207,8.8001
170759,391426508,55.5377,-2.0269,-1.1869,-1,EE,0.0184,0.0801,8.3859,4.5262,2.4379,47.0205,-1.7814,1.7990,1,EE,0.0151,0.0000,1.6947,6.7881,0.2295
170759,391403184,32.9907,-0.9714,1.5505,1,EB,0.0135,0.0980,52.1908,42.1181,12.6130,58.9639,-1.4218,-0.9526,1,EB,0.0089,0.0155,21.1738,8.1710,0.6649
170759,391413466,34.8000,2.1984,-1.2560,1,EE,0.0540,0.0374,12.7579,7.2669,3.1736,25.6838,-0.1017,1.9321,1,EB,0.0131,0.0000,0.0000,9.5525,3.4616
170759,391681778,38.6195,-1.0996,-2.0278,-1,EB,0.0086,0.0000,4.9694,4.1371,2.6023,28.7335,-0.8462,1.0362,-1,EB,0.0099,0.0000,2.9617,1.7174,0.6955
170759,392400074,25.7116,-1.3819,-3.0886,1,EB,0.0084,0.0000,0.8101,2.2505,0.6325,33.3534,0.2990,-0.2787,-1,EB,0.0088,0.0000,0.0000,2.3181,0.0000
170759,391654355,42.2744,1.0743,1.8240,1,EB,0.0097,0.0107,22.3890,8.2350,2.9193,25.8792,1.4075,-0.6706,-1,EB,0.0105,0.0000,14.7619,4.9450,2.5069
170759,392323067,25.0140,-0.0930,0.3584,1,EB,0.0121,0.0540,6.2790,3.2479,1.6872,34.6996,-0.6407,-2.9958,1,EB,0.0099,0.0000,3.4654,2.1906,0.0000
170759,392553411,61.3973,-0.1156,-2.9990,-1,EB,0.0092,0.0622,22.7719,6.1560,4.6437,36.3361,0.6937,0.1584,1,EB,0.0191,0.0000,25.3907,13.9813,4.9649
170759,391835806,26.4559,-0.8322,0.6787,1,EB,0.0089,0.0000,0.0000,1.8498,0.0000,30.1832,1.0356,-2.1559,-1,EB,0.0087,0.0000,0.0000,1.0543,0.0000
170759,391957958,39.2470,2.0346,1.1271,-1,EE,0.0203,0.0000,0.0000,1.2659,3.4344,41.0951,1.9692,-2.0858,1,EE,0.0162,0.0000,0.0000,0.7786,0.2558
170759,392204676,43.3766,-0.7522,0.0074,-1,EB,0.0087,0.0000,0.0000,1.0857,0.0000,49.2309,-0.7912,3.1042,1,EB,0.0087,0.0000,0.0000,1.6171,1.0078
170759,392251084,42.3646,-1.8755,-0.5444,1,EE,0.0138,0.0000,0.0000,1.3363,0.0000,44.0662,-1.4369,2.7330,-1,EB,0.0067,0.0000,0.0000,2.6993,0.5987
170759,391619385,32.0260,-0.1389,-1.2246,1,EB,0.0094,0.1078,8.9434,8.5528,1.8498,29.3729,0.6619,1.6252,1,EB,0.0102,0.0969,34.8710,5.0038,3.4795
170759,391705073,32.7606,-1.1624,-2.7134,-1,EB,0.0086,0.0000,0.0000,2.6932,0.0000,44.0971,0.1055,-0.0933,1,EB,0.0100,0.0000,0.0000,2.9057,0.0000
170759,391827019,47.2139,-0.4546,-1.8659,-1,EB,0.0114,0.0000,9.2247,3.9953,1.0901,25.7116,-0.5281,1.0657,-1,EB,0.0099,0.0000,27.8520,16.0194,5.8289
170759,392029173,45.3279,-1.3997,1.6879,-1,EB,0.0087,0.0000,0.0000,2.8845,1.4441,33.3405,-2.0363,-1.5934,1,EE,0.0190,0.0656,0.0000,1.4849,0.8555
170759,393358977,34.1884,-1.7692,1.0218,-1,EE,0.0163,0.0457,1.0124,7.7099,2.6023,34.5264,0.2344,-2.1774,1,EB,0.0130,0.0000,35.9763,5.8811,6.6876
170759,394031669,46.7978,-0.6237,-1.3256,1,EB,0.0130,0.1154,36.9370,8.9014,5.3524,36.0065,-1.1194,2.6640,-1,EB,0.0100,0.0118,5.2456,7.9387,3.4344
170759,392803359,42.8942,-0.4981,-2.7702,1,EB,0.0080,0.0000,4.0623,2.5921,0.0000,38.2742,-1.2785,0.1870,-1,EB,0.0084,0.0000,2.0396,3.6545,0.7631
170759,393000911,45.3987,0.5086,-0.8375,-1,EB,0.0089,0.0000,0.0000,1.9972,1.0304,42.6223,0.0868,2.3053,1,EB,0.0081,0.0000,0.0000,1.0146,0.0000
170759,393155895,45.0763,-0.7226,0.9541,-1,EB,0.0095,0.0000,0.0000,2.4774,1.5306,46.1629,-0.9399,-2.1835,1,EB,0.0072,0.0000,0.0000,1.7666,0.0000
170759,393171367,26.5640,1.3954,0.6834,-1,EB,0.0115,0.0139,5.1017,7.5940,4.2423,62.0890,0.4062,-2.5354,1,EB,0.0103,0.1070,13.5337,5.5766,0.0000
170759,393183311,28.9185,-0.3273,1.9700,-1,EB,0.0124,0.0766,7.6984,3.4921,4.0012,37.4219,1.8867,-1.1620,1,EE,0.0176,0.0064,2.1131,3.4852,0.2975
170759,393696767,44.2864,-2.0701,2.5350,1,EE,0.0236,0.0877,5.1089,2.8206,5.5566,47.7644,-2.3436,-0.6698,1,EE,0.0354,0.1202,8.2411,3.4587,9.7844
170759,392762192,44.7056,0.8085,2.6635,1,EB,0.0073,0.0000,0.0000,0.9623,0.6368,46.1849,0.2540,-0.4042,-1,EB,0.0086,0.0000,0.0000,1.6514,0.0000
170759,393418590,46.3769,-1.0589,1.5841,1,EB,0.0077,0.0000,0.0000,1.2961,0.0000,43.0229,-0.5361,-1.4588,-1,EB,0.0074,0.0000,0.0000,1.9308,0.0000
170759,393417630,34.5089,-1.3883,3.1077,1,EB,0.0085,0.0386,16.2980,7.2410,2.7448,40.4662,0.1253,0.3003,-1,EB,0.0118,0.0278,13.4267,4.1055,9.7557
